a1,ex2,F32,0,medium,0
a2,ex2,E12,120,medium,0
a3,ex1,A2,240,heavy,0
a4,ex1,B1,360,heavy,0
a5,ex1,E5,480,heavy,0
a6,ex2,A1,600,medium,0
a7,ex2,A9,720,medium,0
a8,ex2,A4,840,medium,0
a9,ex2,E2,960,medium,0
a10,ex2,E1,1020,medium,0
a11,ex2,A13,1140,medium,0
a12,ex1,E26,1260,heavy,0
a13,ex2,A12,1320,medium,0
a14,ex2,E11,1440,medium,0
a15,ex2,A17,1560,medium,0
a16,ex1,F50,1680,heavy,0
a17,ex2,F40,1740,medium,0
a18,ex2,E24,1800,medium,0
a19,ex1,A18,1920,heavy,0
a20,ex2,B2,2040,medium,0
a21,ex2,A15,2160,medium,0
a22,ex2,A14,2160,medium,0
a23,ex1,A5,2340,jet,0
a24,ex2,F35,2400,medium,0
a25,ex2,F37,2820,medium,0
a26,ex2,F60,2880,medium,0
a27,ex1,B6,2940,heavy,0
a28,ex2,201,3120,medium,0
a29,ex1,F30,3240,jet,0
a30,ex2,A11,3420,medium,0
a31,ex1,E27,3540,heavy,0
d1,B3,ey2,0,medium,120
d2,E22,ey2,60,medium,120
d3,B5,ey2,240,medium,120
d4,B4,ey1,360,heavy,120
d5,F56,ey1,540,heavy,120
d6,203,ey2,720,medium,120
d7,F36,ey1,1020,heavy,120
d8,F58,ey2,1440,medium,120
d9,E4,ey1,1500,heavy,120
d10,E3,ey1,1800,heavy,120
d11,B10,ey2,1920,medium,120
d12,200,ey2,1980,medium,120
d13,B7,ey2,2220,medium,120
d14,A21,ey2,2580,medium,120
d15,B8,ey2,2820,medium,120
d16,A20,ey1,2940,heavy,120
d17,B9,ey1,3060,heavy,120
