a1,ex2,E8,120,medium,0
a2,ex1,E22,180,heavy,0
a3,ex1,A20,300,heavy,0
a4,ex2,F31,420,medium,0
a5,ex2,E4,480,medium,0
a6,ex1,E2,600,heavy,0
a7,ex2,A14,720,medium,0
a8,ex2,A9,840,medium,0
a9,ex1,A15,960,heavy,0
a10,ex1,F58,1020,heavy,0
a11,ex2,A16,1200,medium,0
a12,ex2,A13,1380,medium,0
a13,ex1,A2,1620,heavy,0
a14,ex1,B10,1740,heavy,0
a15,ex2,E6,1860,medium,0
a16,ex2,F36,1980,medium,0
a17,ex2,A11,2040,medium,0
a18,ex2,202,2160,medium,0
a19,ex2,F35,2280,medium,0
a20,ex2,F52,2520,medium,0
a21,ex1,F42,2580,heavy,0
a22,ex1,F33,2760,heavy,0
a23,ex2,B6,2880,medium,0
a24,ex1,A1,3060,heavy,0
a25,ex1,E27,3180,heavy,0
a26,ex2,E20,3240,medium,0
a27,ex2,A4,3360,medium,0
a28,ex2,B5,3480,medium,0
a29,ex2,F59,3540,medium,0
d1,A18,ey2,0,medium,120
d2,B3,ey1,120,jet,120
d3,B8,ey1,540,heavy,120
d4,E5,ey2,660,medium,120
d5,E26,ey2,780,medium,120
d6,A3,ey1,840,heavy,120
d7,E24,ey1,1380,jet,120
d8,F50,ey1,1440,jet,120
d9,B4,ey2,1560,medium,120
d10,B9,ey2,1800,medium,120
d11,E1,ey2,1920,medium,120
d12,A10,ey1,2340,heavy,120
d13,A21,ey1,2400,heavy,120
d14,B1,ey2,2580,medium,120
d15,201,ey1,3000,heavy,120
d16,203,ey2,3300,medium,120
d17,B2,ey1,3420,heavy,120
d18,F60,ey2,3600,medium,120
