a1,ex1,A10,0,heavy,0
a2,ex1,F40,120,heavy,0
a3,ex2,F30,240,medium,0
a4,ex1,E4,300,heavy,0
a5,ex2,E27,420,medium,0
a6,ex2,A9,540,medium,0
a7,ex2,F34,660,medium,0
a8,ex2,E12,780,medium,0
a9,ex1,F41,840,heavy,0
a10,ex2,F52,960,medium,0
a11,ex2,E28,1020,medium,0
a12,ex2,F54,1140,medium,0
a13,ex2,E7,1260,medium,0
a14,ex2,A11,1380,medium,0
a15,ex2,A18,1500,medium,0
a16,ex1,E11,1560,heavy,0
a17,ex2,F36,1740,medium,0
a18,ex2,B6,1980,medium,0
a19,ex2,E20,2100,medium,0
a20,ex2,B9,2160,medium,0
a21,ex1,A4,2280,heavy,0
a22,ex2,A17,2400,medium,0
a23,ex2,F60,2520,medium,0
a24,ex1,F58,2640,heavy,0
a25,ex1,201,2760,heavy,0
a26,ex2,A16,2820,medium,0
a27,ex2,E6,2940,medium,0
a28,ex2,A21,3060,medium,0
a29,ex2,A14,3180,medium,0
a30,ex2,203,3240,medium,0
a31,ex1,A3,3360,heavy,0
a32,ex1,E24,3480,heavy,0
a33,ex2,F32,3600,medium,0
d1,B7,ey2,420,medium,120
d2,A13,ey1,540,heavy,120
d3,202,ey1,600,heavy,120
d4,B3,ey2,720,medium,120
d5,B8,ey1,780,heavy,120
d6,B10,ey1,900,heavy,120
d7,A2,ey2,1080,medium,120
d8,A1,ey2,1200,medium,120
d9,E2,ey1,1260,heavy,120
d10,B1,ey1,1620,heavy,120
d11,E1,ey2,1800,medium,120
d12,A20,ey2,2160,medium,120
d13,B2,ey1,2640,heavy,120
d14,B4,ey2,2760,medium,120
d15,B5,ey2,3000,medium,120
