a1,ex2,A17,60,medium,0
a2,ex2,202,180,medium,0
a3,ex2,F59,240,medium,0
a4,ex1,A15,360,heavy,0
a5,ex2,F36,480,medium,0
a6,ex2,B3,600,medium,0
a7,ex2,B9,780,medium,0
a8,ex2,E6,960,medium,0
a9,ex2,E1,1080,medium,0
a10,ex2,A12,1200,medium,0
a11,ex2,F52,1320,medium,0
a12,ex1,A20,1440,heavy,0
a13,ex2,E2,2040,medium,0
a14,ex2,F33,2040,medium,0
a15,ex1,E12,2280,heavy,0
a16,ex1,F58,2460,heavy,0
a17,ex2,B10,2640,medium,0
a18,ex2,E11,2880,medium,0
a19,ex2,F40,3060,medium,0
a20,ex1,F41,3300,heavy,0
a21,ex1,F56,3360,heavy,0
a22,ex2,E26,3480,medium,0
d1,A3,ey1,60,heavy,120
d2,A13,ey2,240,medium,120
d3,A9,ey2,300,medium,120
d4,A5,ey1,360,jet,120
d5,E22,ey1,540,heavy,120
d6,B4,ey2,600,medium,120
d7,A11,ey2,720,medium,120
d8,F35,ey1,780,heavy,120
d9,201,ey2,840,medium,120
d10,B7,ey1,960,jet,120
d11,B5,ey2,1140,medium,120
d12,A21,ey2,1140,medium,120
d13,E3,ey1,1260,heavy,120
d14,203,ey2,1380,medium,120
d15,B2,ey2,1440,medium,120
d16,A16,ey2,1560,medium,120
d17,E24,ey2,1620,medium,120
d18,B1,ey1,1740,jet,120
d19,A1,ey1,1860,heavy,120
d20,F30,ey2,1920,medium,120
d21,A2,ey1,2100,heavy,120
d22,B6,ey1,2280,heavy,120
d23,E27,ey2,2460,medium,120
d24,E5,ey2,2520,medium,120
d25,A19,ey2,2700,medium,120
d26,B8,ey1,2820,heavy,120
