a1,ex2,A12,60,medium,0
a2,ex2,A17,180,medium,0
a3,ex2,A18,240,medium,0
a4,ex2,F31,420,medium,0
a5,ex2,A21,600,medium,0
a6,ex2,E3,720,medium,0
a7,ex1,A13,780,heavy,0
a8,ex2,E1,900,medium,0
a9,ex1,E22,960,heavy,0
a10,ex2,A4,1200,medium,0
a11,ex1,B10,1380,heavy,0
a12,ex1,E6,1500,heavy,0
a13,ex1,A2,1680,heavy,0
a14,ex2,A16,1800,medium,0
a15,ex1,A20,1860,heavy,0
a16,ex2,B1,2040,medium,0
a17,ex2,F37,2100,medium,0
a18,ex2,F50,2340,medium,0
a19,ex2,A5,2400,medium,0
a20,ex2,B7,2520,medium,0
a21,ex2,E7,2580,medium,0
a22,ex2,B3,2700,medium,0
a23,ex1,F41,2880,heavy,0
a24,ex2,F34,3060,medium,0
a25,ex2,F58,3120,medium,0
a26,ex1,A10,3300,heavy,0
a27,ex1,F33,3360,heavy,0
a28,ex2,E24,3540,medium,0
d1,201,ey2,180,medium,120
d2,E26,ey1,540,jet,120
d3,E10,ey2,720,medium,120
d4,B9,ey1,1020,heavy,120
d5,B6,ey1,1080,heavy,120
d6,B2,ey1,1200,jet,120
d7,F54,ey2,1320,medium,120
d8,202,ey2,1440,medium,120
d9,B4,ey1,1500,jet,120
d10,A3,ey1,1620,heavy,120
d11,A15,ey1,1740,heavy,120
d12,F30,ey2,1860,medium,120
d13,A1,ey2,1980,medium,120
d14,B8,ey1,2040,heavy,120
d15,F32,ey1,2160,heavy,120
d16,F56,ey1,2640,heavy,120
d17,E27,ey2,2760,medium,120
d18,203,ey2,2820,medium,120
d19,E20,ey2,2940,medium,120
d20,B5,ey2,3060,medium,120
