a1,ex1,A2,120,jet,0
a2,ex1,F42,120,heavy,0
a3,ex2,A4,420,medium,0
a4,ex1,A21,540,heavy,0
a5,ex1,A13,660,heavy,0
a6,ex1,F58,840,heavy,0
a7,ex1,E3,960,heavy,0
a8,ex2,B6,1140,medium,0
a9,ex1,B4,1260,jet,0
a10,ex1,B8,1620,heavy,0
a11,ex2,A14,2100,medium,0
a12,ex2,A19,2400,medium,0
a13,ex1,B2,2580,jet,0
a14,ex1,A17,2760,heavy,0
a15,ex1,A11,2880,heavy,0
d1,E24,ey2,840,medium,120
d2,F56,ey1,1020,heavy,120
d3,E26,ey1,1140,heavy,120
d4,F59,ey1,1200,heavy,120
d5,F52,ey1,1320,heavy,120
d6,F36,ey2,1380,medium,120
d7,E27,ey2,1500,medium,120
d8,200,ey1,1680,heavy,120
d9,F32,ey2,1800,medium,120
d10,E2,ey2,1860,medium,120
d11,F33,ey2,1920,medium,120
d12,F40,ey2,2040,medium,120
d13,E4,ey1,2220,heavy,120
d14,E7,ey2,2520,medium,120
d15,A3,ey1,2700,heavy,120
d16,A1,ey1,2760,heavy,120
d17,B9,ey2,2880,medium,120
d18,201,ey2,3000,medium,120
d19,E11,ey2,3000,medium,120
d20,B5,ey2,3180,medium,120
d21,A5,ey1,3240,heavy,120
d22,A16,ey2,3300,medium,120
d23,B10,ey2,3420,medium,120
d24,E12,ey1,3540,heavy,120
