a1,ex2,F37,0,medium,0
a2,ex1,F50,120,heavy,0
a3,ex2,E11,180,medium,0
a4,ex1,E28,720,heavy,0
a5,ex2,B9,1140,medium,0
a6,ex1,A18,1320,heavy,0
a7,ex1,F59,1500,heavy,0
a8,ex1,A3,1680,heavy,0
a9,ex1,B2,1740,jet,0
a10,ex1,A4,1980,jet,0
a11,ex1,E27,2160,heavy,0
a12,ex1,E26,2280,heavy,0
a13,ex2,A12,2400,medium,0
a14,ex1,A14,2580,heavy,0
a15,ex1,F52,2760,heavy,0
a16,ex1,E6,2880,heavy,0
a17,ex1,B8,3420,heavy,0
d1,A17,ey1,0,heavy,120
d2,E1,ey1,120,heavy,120
d3,F35,ey2,300,medium,120
d4,A20,ey1,540,heavy,120
d5,B5,ey2,840,medium,120
d6,E7,ey2,900,medium,120
d7,F32,ey2,960,medium,120
d8,B4,ey1,1080,heavy,120
d9,A2,ey2,1380,medium,120
d10,E22,ey1,1620,heavy,120
d11,203,ey2,1740,medium,120
d12,E3,ey2,1860,medium,120
d13,F54,ey1,1920,heavy,120
d14,F33,ey2,2040,medium,120
d15,200,ey2,2100,medium,120
d16,B1,ey2,2220,medium,120
d17,A13,ey2,2280,medium,120
d18,B3,ey1,2340,heavy,120
d19,E8,ey2,2520,medium,120
d20,201,ey2,2580,medium,120
d21,A1,ey1,2700,heavy,120
d22,A21,ey2,2820,medium,120
d23,B7,ey2,2880,medium,120
d24,F31,ey1,3000,heavy,120
d25,A16,ey1,3060,heavy,120
d26,F60,ey2,3180,medium,120
d27,A11,ey1,3240,heavy,120
d28,F30,ey1,3360,heavy,120
d29,B10,ey2,3360,medium,120
d30,A9,ey1,3540,heavy,120
