a1,ex2,F36,0,medium,0
a2,ex1,E12,120,heavy,0
a3,ex1,E28,780,heavy,0
a4,ex2,F60,900,medium,0
a5,ex2,A17,1020,medium,0
a6,ex1,F50,1140,heavy,0
a7,ex2,F35,1320,medium,0
a8,ex2,F58,1440,medium,0
a9,ex1,B6,1560,heavy,0
a10,ex2,A3,1680,medium,0
a11,ex2,A12,1860,medium,0
a12,ex2,E1,1980,medium,0
a13,ex2,A18,2100,medium,0
a14,ex2,B8,2220,medium,0
a15,ex2,202,2340,medium,0
a16,ex2,A19,2460,medium,0
a17,ex2,F56,2520,medium,0
a18,ex1,F41,2700,heavy,0
a19,ex2,F42,2820,medium,0
a20,ex1,E4,2940,heavy,0
a21,ex1,A1,3060,heavy,0
a22,ex1,A2,3180,jet,0
a23,ex2,E2,3300,medium,0
a24,ex1,B5,3420,jet,0
a25,ex2,E6,3480,medium,0
a26,ex2,B3,3540,medium,0
d1,A11,ey2,0,medium,120
d2,A13,ey1,120,heavy,120
d3,F34,ey1,240,heavy,120
d4,B4,ey2,540,medium,120
d5,E10,ey1,840,heavy,120
d6,A5,ey2,960,medium,120
d7,F31,ey1,1020,heavy,120
d8,B2,ey1,1140,heavy,120
d9,E22,ey2,1260,medium,120
d10,E27,ey2,1920,medium,120
d11,E26,ey1,2160,heavy,120
d12,A20,ey2,2280,medium,120
d13,A15,ey2,2340,medium,120
d14,B7,ey2,2460,medium,120
d15,200,ey2,2580,medium,120
d16,B9,ey1,2640,heavy,120
d17,201,ey2,3000,medium,120
d18,E7,ey2,3120,medium,120
d19,B1,ey1,3180,heavy,120
d20,A14,ey1,3300,heavy,120
d21,A9,ey2,3540,medium,120
