a1,ex1,A19,120,heavy,0
a2,ex2,F56,240,medium,0
a3,ex2,E26,300,medium,0
a4,ex1,A21,420,heavy,0
a5,ex1,E12,540,heavy,0
a6,ex2,A1,660,medium,0
a7,ex1,A11,720,heavy,0
a8,ex2,A12,900,medium,0
a9,ex2,A14,960,medium,0
a10,ex1,A15,1080,heavy,0
a11,ex2,A13,1200,medium,0
a12,ex1,E3,1500,heavy,0
a13,ex2,F37,1620,medium,0
a14,ex2,201,1800,medium,0
a15,ex2,E2,1920,medium,0
a16,ex1,F59,1980,heavy,0
a17,ex2,F33,2100,medium,0
a18,ex2,E7,2220,medium,0
a19,ex2,B3,2280,medium,0
a20,ex2,E1,2400,medium,0
a21,ex2,F50,2520,medium,0
a22,ex2,A4,2700,medium,0
a23,ex1,F54,2880,heavy,0
a24,ex1,B4,3060,heavy,0
a25,ex2,B8,3060,medium,0
a26,ex1,E8,3180,heavy,0
a27,ex1,E4,3600,heavy,0
d1,B5,ey2,0,medium,120
d2,B2,ey2,300,medium,120
d3,E28,ey2,420,medium,120
d4,A17,ey2,480,medium,120
d5,A2,ey1,600,heavy,120
d6,E11,ey1,660,heavy,120
d7,B10,ey1,780,jet,120
d8,F32,ey2,1020,medium,120
d9,202,ey2,1380,medium,120
d10,B1,ey1,1680,heavy,120
d11,F35,ey1,1800,heavy,120
d12,B7,ey1,1920,heavy,120
d13,B6,ey2,2160,medium,120
d14,E24,ey2,2220,medium,120
d15,A3,ey2,2340,medium,120
d16,A20,ey1,2520,jet,120
d17,F52,ey1,2700,jet,120
d18,A5,ey2,2880,medium,120
d19,B9,ey2,3120,medium,120
d20,F30,ey2,3240,medium,120
d21,203,ey2,3300,medium,120
