a1,ex2,E10,60,medium,0
a2,ex2,A13,60,medium,0
a3,ex2,E1,180,medium,0
a4,ex2,E7,420,medium,0
a5,ex2,F50,600,medium,0
a6,ex2,F58,840,medium,0
a7,ex1,A1,900,heavy,0
a8,ex2,E24,1020,medium,0
a9,ex1,F40,1140,heavy,0
a10,ex2,B3,1320,medium,0
a11,ex2,E28,1440,medium,0
a12,ex2,A17,1560,medium,0
a13,ex2,F42,1740,medium,0
a14,ex2,B7,1860,medium,0
a15,ex2,F34,1920,medium,0
a16,ex2,B9,1980,medium,0
a17,ex1,B6,2100,heavy,0
a18,ex2,F33,2220,medium,0
a19,ex1,A14,2460,heavy,0
a20,ex2,A12,2640,medium,0
a21,ex1,B2,2760,jet,0
a22,ex1,A21,2880,jet,0
a23,ex2,E5,2940,medium,0
a24,ex1,E8,3060,heavy,0
a25,ex2,A18,3180,medium,0
a26,ex2,E22,3300,medium,0
a27,ex1,E6,3360,heavy,0
a28,ex2,203,3480,medium,0
a29,ex1,E27,3600,heavy,0
d1,F54,ey1,300,heavy,120
d2,A19,ey2,480,medium,120
d3,F32,ey1,720,heavy,120
d4,F31,ey2,900,medium,120
d5,A5,ey2,960,medium,120
d6,F30,ey1,1020,heavy,120
d7,A3,ey1,1560,heavy,120
d8,202,ey2,1680,medium,120
d9,B5,ey2,1920,medium,120
d10,B4,ey2,2220,medium,120
d11,A2,ey1,2580,heavy,120
d12,F59,ey1,2760,heavy,120
d13,B8,ey2,3000,medium,120
d14,B10,ey2,3120,medium,120
d15,A9,ey2,3180,medium,120
d16,200,ey1,3240,heavy,120
d17,A15,ey1,3420,heavy,120
d18,A10,ey1,3540,heavy,120
