a1,ex1,E27,60,heavy,0
a2,ex1,A14,180,heavy,0
a3,ex1,E4,360,heavy,0
a4,ex1,F35,420,heavy,0
a5,ex1,A1,1140,heavy,0
a6,ex1,B8,1260,heavy,0
a7,ex1,F60,1440,heavy,0
a8,ex1,E22,1620,heavy,0
a9,ex1,A5,1800,heavy,0
a10,ex1,A10,1980,jet,0
a11,ex1,B4,2160,jet,0
a12,ex1,F54,2340,heavy,0
a13,ex2,B6,2760,medium,0
a14,ex2,E20,3420,medium,0
d1,F41,ey1,240,heavy,120
d2,F56,ey1,420,heavy,120
d3,E1,ey1,540,heavy,120
d4,F34,ey1,720,heavy,120
d5,A17,ey1,840,heavy,120
d6,A3,ey2,960,medium,120
d7,E7,ey2,1020,medium,120
d8,F50,ey2,1200,medium,120
d9,B10,ey1,1680,heavy,120
d10,A16,ey2,1800,medium,120
d11,E12,ey2,1920,medium,120
d12,F36,ey2,1980,medium,120
d13,E6,ey2,2100,medium,120
d14,203,ey2,2220,medium,120
d15,F37,ey2,2280,medium,120
d16,A13,ey2,2400,medium,120
d17,E26,ey2,2460,medium,120
d18,B1,ey1,2580,heavy,120
d19,B2,ey1,2700,heavy,120
d20,A9,ey1,2760,heavy,120
d21,200,ey2,2880,medium,120
d22,F30,ey2,3000,medium,120
d23,B7,ey1,3120,heavy,120
d24,A11,ey2,3240,medium,120
