a1,ex2,B10,0,medium,0
a2,ex2,E10,60,medium,0
a3,ex2,A12,240,medium,0
a4,ex2,B1,300,medium,0
a5,ex2,F36,360,medium,0
a6,ex2,F33,480,medium,0
a7,ex1,F58,540,heavy,0
a8,ex2,F60,600,medium,0
a9,ex1,B2,720,heavy,0
a10,ex2,F35,900,medium,0
a11,ex2,F30,900,medium,0
a12,ex1,200,1020,heavy,0
a13,ex2,E22,1200,medium,0
a14,ex1,E20,1380,heavy,0
a15,ex2,A2,1500,medium,0
a16,ex2,F54,1620,medium,0
a17,ex2,F52,1860,medium,0
a18,ex1,E28,1980,heavy,0
a19,ex1,A9,2100,heavy,0
a20,ex2,A14,2280,medium,0
a21,ex1,B8,2400,heavy,0
a22,ex2,E24,2580,medium,0
a23,ex2,A13,2700,medium,0
a24,ex1,A10,2880,jet,0
a25,ex2,E4,3180,medium,0
a26,ex2,B7,3300,medium,0
a27,ex1,E26,3420,heavy,0
a28,ex2,E2,3540,medium,0
d1,F41,ey1,0,heavy,120
d2,A5,ey2,300,medium,120
d3,F50,ey1,600,heavy,120
d4,A16,ey2,720,medium,120
d5,202,ey2,720,medium,120
d6,B9,ey1,960,heavy,120
d7,A17,ey2,1080,medium,120
d8,B4,ey1,1680,heavy,120
d9,B6,ey1,2040,heavy,120
d10,E3,ey2,2160,medium,120
d11,E1,ey1,2280,heavy,120
d12,E7,ey2,2400,medium,120
d13,A19,ey2,2460,medium,120
d14,A20,ey2,2520,medium,120
d15,B5,ey2,2640,medium,120
d16,B3,ey1,2700,heavy,120
d17,A3,ey2,2820,medium,120
d18,A18,ey2,2880,medium,120
d19,203,ey2,3360,medium,120
d20,A1,ey2,3420,medium,120
