a1,ex1,E26,180,heavy,0
a2,ex2,202,360,medium,0
a3,ex2,B8,720,medium,0
a4,ex1,B6,840,heavy,0
a5,ex1,B10,1500,heavy,0
a6,ex2,F35,1680,medium,0
a7,ex1,A13,1800,heavy,0
a8,ex1,F54,1920,heavy,0
a9,ex2,A18,2100,medium,0
a10,ex1,B5,2220,jet,0
a11,ex2,E28,2460,medium,0
a12,ex2,E4,3540,medium,0
d1,E22,ey1,120,heavy,120
d2,A11,ey1,300,heavy,120
d3,F34,ey1,420,heavy,120
d4,F58,ey2,540,medium,120
d5,E2,ey2,600,medium,120
d6,F36,ey1,720,heavy,120
d7,A20,ey1,780,heavy,120
d8,A10,ey2,1320,medium,120
d9,F41,ey2,1500,medium,120
d10,F37,ey2,2220,medium,120
d11,E1,ey2,2280,medium,120
d12,F50,ey1,2340,heavy,120
d13,F60,ey2,2460,medium,120
d14,E27,ey1,2520,heavy,120
d15,A4,ey1,2700,heavy,120
d16,E3,ey2,2760,medium,120
d17,B2,ey2,2820,medium,120
d18,A21,ey2,2880,medium,120
d19,203,ey2,3000,medium,120
d20,E7,ey2,3120,medium,120
d21,B3,ey2,3240,medium,120
d22,F30,ey2,3240,medium,120
d23,B1,ey1,3360,heavy,120
d24,E11,ey2,3420,medium,120
d25,A14,ey1,3480,heavy,120
