a1,ex2,A14,60,medium,0
a2,ex2,A16,240,medium,0
a3,ex2,F58,360,medium,0
a4,ex2,B6,420,medium,0
a5,ex2,A17,540,medium,0
a6,ex2,B1,660,medium,0
a7,ex2,F36,780,medium,0
a8,ex2,E6,840,medium,0
a9,ex2,E28,960,medium,0
a10,ex2,E1,1140,medium,0
a11,ex1,F40,1200,heavy,0
a12,ex2,E26,1380,medium,0
a13,ex1,E12,1500,heavy,0
a14,ex2,E2,1620,medium,0
a15,ex2,F30,1740,medium,0
a16,ex2,E20,1860,medium,0
a17,ex2,A5,1980,medium,0
a18,ex2,A11,2040,medium,0
a19,ex2,F32,2280,medium,0
a20,ex1,B2,2460,jet,0
a21,ex2,A20,2640,medium,0
a22,ex2,A10,2760,medium,0
a23,ex2,F33,2880,medium,0
a24,ex2,F50,3000,medium,0
a25,ex1,E3,3120,heavy,0
a26,ex1,B4,3300,jet,0
a27,ex1,E11,3480,heavy,0
a28,ex1,E27,3600,heavy,0
d1,201,ey2,180,medium,120
d2,E4,ey1,420,heavy,120
d3,B5,ey2,720,medium,120
d4,B3,ey1,780,heavy,120
d5,A13,ey2,900,medium,120
d6,F56,ey2,1020,medium,120
d7,F59,ey2,1080,medium,120
d8,B8,ey1,1200,heavy,120
d9,F42,ey1,1260,heavy,120
d10,A19,ey1,1380,heavy,120
d11,203,ey2,1500,medium,120
d12,B9,ey2,1620,medium,120
d13,202,ey2,1680,medium,120
d14,A4,ey2,1740,medium,120
d15,A2,ey1,1860,heavy,120
d16,A3,ey2,2100,medium,120
d17,B7,ey2,2340,medium,120
d18,A18,ey2,2580,medium,120
d19,A1,ey2,2700,medium,120
d20,B10,ey1,2760,heavy,120
