a1,ex2,F60,0,medium,0
a2,ex2,F58,240,medium,0
a3,ex2,F59,360,medium,0
a4,ex2,A14,420,medium,0
a5,ex2,E1,540,medium,0
a6,ex1,A13,600,heavy,0
a7,ex1,E3,720,heavy,0
a8,ex1,F36,780,heavy,0
a9,ex2,E7,900,medium,0
a10,ex2,E6,1140,medium,0
a11,ex1,E26,1320,heavy,0
a12,ex2,F30,1560,medium,0
a13,ex2,B8,1680,medium,0
a14,ex1,E12,1800,heavy,0
a15,ex2,A21,1980,medium,0
a16,ex2,A18,2040,medium,0
a17,ex2,F52,2160,medium,0
a18,ex2,200,2280,medium,0
a19,ex2,E2,2340,medium,0
a20,ex2,B1,2460,medium,0
a21,ex2,B6,2640,medium,0
a22,ex2,F32,2760,medium,0
a23,ex2,E10,2940,medium,0
a24,ex2,A2,3000,medium,0
a25,ex1,E24,3120,heavy,0
a26,ex1,A17,3240,jet,0
a27,ex1,A20,3420,heavy,0
a28,ex1,F41,3480,heavy,0
a29,ex2,A3,3540,medium,0
d1,A16,ey2,0,medium,120
d2,B3,ey2,60,medium,120
d3,F42,ey2,180,medium,120
d4,201,ey1,420,heavy,120
d5,A12,ey2,600,medium,120
d6,A9,ey1,780,heavy,120
d7,B4,ey2,900,medium,120
d8,B7,ey1,1020,heavy,120
d9,F35,ey2,1200,medium,120
d10,B2,ey1,1380,heavy,120
d11,A5,ey2,1560,medium,120
d12,B10,ey1,1680,heavy,120
d13,E28,ey2,1860,medium,120
d14,A10,ey2,1980,medium,120
d15,202,ey2,2100,medium,120
d16,E8,ey2,2160,medium,120
d17,A1,ey2,2280,medium,120
d18,B5,ey2,2340,medium,120
d19,B9,ey1,2460,heavy,120
