a1,ex2,E2,60,medium,0
a2,ex1,A3,180,heavy,0
a3,ex1,F34,300,heavy,0
a4,ex2,E7,600,medium,0
a5,ex2,F32,660,medium,0
a6,ex2,A5,780,medium,0
a7,ex2,A12,900,medium,0
a8,ex1,A14,1020,heavy,0
a9,ex2,A18,1200,medium,0
a10,ex1,E20,1260,heavy,0
a11,ex2,F30,1260,medium,0
a12,ex1,A20,1440,heavy,0
a13,ex2,B4,1560,medium,0
a14,ex2,B2,1620,medium,0
a15,ex2,B6,2460,medium,0
a16,ex2,A16,2520,medium,0
a17,ex1,E28,2640,heavy,0
a18,ex1,F58,2820,heavy,0
a19,ex2,E1,2880,medium,0
a20,ex2,203,3000,medium,0
a21,ex2,B10,3060,medium,0
a22,ex2,F35,3240,medium,0
a23,ex1,B1,3360,heavy,0
a24,ex1,F42,3480,heavy,0
a25,ex1,A17,3540,heavy,0
d1,F41,ey2,60,medium,120
d2,F56,ey2,120,medium,120
d3,F59,ey2,240,medium,120
d4,E27,ey2,300,medium,120
d5,E11,ey1,420,jet,120
d6,F37,ey2,600,medium,120
d7,A21,ey2,660,medium,120
d8,A1,ey2,720,medium,120
d9,A13,ey1,840,heavy,120
d10,E3,ey2,960,medium,120
d11,E6,ey2,1080,medium,120
d12,B9,ey1,1140,jet,120
d13,A10,ey1,1260,heavy,120
d14,E26,ey2,1440,medium,120
d15,A2,ey1,1500,jet,120
d16,B7,ey1,1680,heavy,120
d17,A4,ey1,1860,heavy,120
d18,B5,ey1,2040,heavy,120
d19,202,ey1,2100,heavy,120
d20,E12,ey2,2340,medium,120
d21,B3,ey2,2640,medium,120
d22,B8,ey2,2940,medium,120
d23,200,ey1,3060,heavy,120
