a1,ex1,E26,240,heavy,0
a2,ex1,A1,840,heavy,0
a3,ex1,E8,1200,heavy,0
a4,ex1,F52,1320,heavy,0
a5,ex2,202,1440,medium,0
a6,ex1,A14,1620,heavy,0
a7,ex1,A12,1800,heavy,0
a8,ex1,A2,1920,heavy,0
a9,ex2,B8,2100,medium,0
a10,ex1,A16,2820,heavy,0
a11,ex1,A5,3000,heavy,0
a12,ex1,A10,3240,jet,0
a13,ex1,E1,3300,heavy,0
a14,ex1,B1,3420,heavy,0
a15,ex2,E22,3540,medium,0
d1,E4,ey1,120,heavy,120
d2,201,ey1,300,heavy,120
d3,F31,ey1,900,heavy,120
d4,E6,ey2,1200,medium,120
d5,B3,ey1,1380,heavy,120
d6,B9,ey1,1440,heavy,120
d7,E12,ey2,1560,medium,120
d8,F58,ey2,1620,medium,120
d9,A3,ey2,1740,medium,120
d10,F37,ey1,1860,heavy,120
d11,F41,ey2,1980,medium,120
d12,B5,ey1,2400,heavy,120
d13,E28,ey1,2520,heavy,120
d14,B6,ey2,2640,medium,120
d15,F54,ey2,2760,medium,120
d16,F36,ey2,2820,medium,120
d17,F59,ey2,2940,medium,120
d18,F30,ey2,3060,medium,120
d19,A19,ey1,3120,heavy,120
d20,A21,ey2,3240,medium,120
d21,F32,ey2,3360,medium,120
d22,B10,ey1,3420,heavy,120
d23,B7,ey1,3540,heavy,120
