a1,ex1,B5,120,jet,0
a2,ex1,E3,180,heavy,0
a3,ex2,A11,300,medium,0
a4,ex1,E11,360,heavy,0
a5,ex2,F37,540,medium,0
a6,ex2,F52,720,medium,0
a7,ex2,F32,840,medium,0
a8,ex2,F54,960,medium,0
a9,ex2,F35,1020,medium,0
a10,ex2,A18,1080,medium,0
a11,ex2,E10,1200,medium,0
a12,ex2,F31,1260,medium,0
a13,ex2,B8,1500,medium,0
a14,ex2,A17,1620,medium,0
a15,ex2,E1,1680,medium,0
a16,ex1,F60,1800,heavy,0
a17,ex1,E5,1920,heavy,0
a18,ex2,E6,2100,medium,0
a19,ex2,A3,2280,medium,0
a20,ex1,E26,2400,heavy,0
a21,ex1,202,2520,heavy,0
a22,ex2,A16,2760,medium,0
a23,ex1,F58,2820,heavy,0
a24,ex1,A5,2940,jet,0
a25,ex2,E27,3120,medium,0
a26,ex2,B10,3300,medium,0
a27,ex2,A2,3420,medium,0
a28,ex2,E24,3540,medium,0
a29,ex2,F30,3600,medium,0
d1,A10,ey2,600,medium,120
d2,E8,ey2,720,medium,120
d3,A9,ey2,780,medium,120
d4,F50,ey2,840,medium,120
d5,A12,ey2,1080,medium,120
d6,A15,ey1,1140,heavy,120
d7,B1,ey1,1320,heavy,120
d8,B9,ey2,1980,medium,120
d9,A21,ey1,2160,heavy,120
d10,A20,ey1,2280,heavy,120
d11,A1,ey1,2400,heavy,120
d12,203,ey1,2520,heavy,120
d13,B6,ey2,2580,medium,120
d14,B2,ey1,3000,heavy,120
d15,201,ey2,3180,medium,120
d16,B7,ey2,3360,medium,120
d17,B3,ey2,3420,medium,120
d18,F34,ey2,3540,medium,120
