a1,ex2,F31,0,medium,0
a2,ex2,A18,120,medium,0
a3,ex1,B9,240,heavy,0
a4,ex2,A21,360,medium,0
a5,ex1,F34,420,heavy,0
a6,ex2,F40,600,medium,0
a7,ex2,E28,660,medium,0
a8,ex2,E10,780,medium,0
a9,ex2,E3,1440,medium,0
a10,ex2,F59,1500,medium,0
a11,ex2,F37,1620,medium,0
a12,ex1,B4,1740,heavy,0
a13,ex2,F30,1800,medium,0
a14,ex1,A19,1980,heavy,0
a15,ex2,E1,2280,medium,0
a16,ex1,A9,2400,heavy,0
a17,ex1,A11,2520,heavy,0
a18,ex2,A17,2700,medium,0
a19,ex2,A14,2700,medium,0
a20,ex1,E27,2820,heavy,0
a21,ex1,B6,3000,heavy,0
a22,ex2,F36,3000,medium,0
a23,ex1,A16,3120,heavy,0
a24,ex2,F41,3240,medium,0
a25,ex2,F32,3300,medium,0
a26,ex2,202,3420,medium,0
a27,ex1,A1,3480,heavy,0
d1,F58,ey1,0,heavy,120
d2,A2,ey1,120,heavy,120
d3,A4,ey1,240,jet,120
d4,A12,ey1,420,heavy,120
d5,B5,ey2,540,medium,120
d6,E8,ey1,600,heavy,120
d7,201,ey1,720,heavy,120
d8,A13,ey1,900,heavy,120
d9,E7,ey1,1200,heavy,120
d10,B1,ey1,1320,jet,120
d11,E5,ey2,1500,medium,120
d12,E20,ey2,1560,medium,120
d13,A3,ey2,1680,medium,120
d14,B7,ey1,1920,jet,120
d15,200,ey1,2100,heavy,120
d16,B10,ey1,2160,heavy,120
d17,F60,ey1,2280,heavy,120
d18,E24,ey2,2400,medium,120
d19,B3,ey2,2520,medium,120
d20,B8,ey2,3120,medium,120
d21,B2,ey1,3180,heavy,120
