a1,ex2,E24,300,medium,0
a2,ex2,E1,420,medium,0
a3,ex2,B1,540,medium,0
a4,ex2,F40,660,medium,0
a5,ex1,A14,720,heavy,0
a6,ex1,F36,840,heavy,0
a7,ex2,A19,960,medium,0
a8,ex2,E10,1020,medium,0
a9,ex1,A21,1140,heavy,0
a10,ex2,B3,1260,medium,0
a11,ex2,A16,1380,medium,0
a12,ex2,F30,1500,medium,0
a13,ex2,F31,1620,medium,0
a14,ex2,F41,1680,medium,0
a15,ex1,F33,2040,heavy,0
a16,ex2,B7,2160,medium,0
a17,ex2,E6,2220,medium,0
a18,ex1,200,2280,heavy,0
a19,ex2,F42,2400,medium,0
a20,ex2,E20,2520,medium,0
a21,ex1,B10,2820,heavy,0
a22,ex1,A20,3120,heavy,0
a23,ex2,F60,3180,medium,0
a24,ex2,A12,3420,medium,0
a25,ex2,E11,3540,medium,0
d1,F32,ey1,0,heavy,120
d2,B4,ey1,120,jet,120
d3,201,ey2,300,medium,120
d4,F54,ey2,360,medium,120
d5,A2,ey2,480,medium,120
d6,F56,ey1,540,heavy,120
d7,E27,ey1,720,heavy,120
d8,A10,ey1,1140,jet,120
d9,E28,ey1,1260,heavy,120
d10,E5,ey1,1500,jet,120
d11,B8,ey2,1560,medium,120
d12,B9,ey2,1680,medium,120
d13,A4,ey1,1740,heavy,120
d14,203,ey2,1920,medium,120
d15,A9,ey2,1980,medium,120
d16,E4,ey1,2100,heavy,120
d17,A13,ey2,2400,medium,120
d18,B5,ey1,2640,heavy,120
d19,A15,ey2,2640,medium,120
d20,B2,ey2,2760,medium,120
d21,A5,ey2,3000,medium,120
d22,A1,ey1,3240,heavy,120
d23,B6,ey2,3360,medium,120
