a1,ex2,E28,0,medium,0
a2,ex2,A12,120,medium,0
a3,ex2,F58,180,medium,0
a4,ex2,A17,360,medium,0
a5,ex1,F33,420,heavy,0
a6,ex2,A9,540,medium,0
a7,ex2,B5,660,medium,0
a8,ex2,F35,780,medium,0
a9,ex2,E1,900,medium,0
a10,ex1,A16,960,heavy,0
a11,ex2,A10,1140,medium,0
a12,ex2,A5,1260,medium,0
a13,ex2,F30,1380,medium,0
a14,ex1,202,1500,heavy,0
a15,ex1,E11,1560,heavy,0
a16,ex1,A20,1740,heavy,0
a17,ex2,E2,1920,medium,0
a18,ex1,B2,2340,heavy,0
a19,ex2,200,2400,medium,0
a20,ex1,A18,2520,heavy,0
a21,ex2,B3,2640,medium,0
a22,ex2,F37,2760,medium,0
a23,ex2,F36,2820,medium,0
a24,ex1,F56,3000,heavy,0
a25,ex2,A13,3120,medium,0
a26,ex1,B6,3300,heavy,0
a27,ex2,B1,3420,medium,0
a28,ex2,E26,3480,medium,0
a29,ex1,A15,3600,heavy,0
d1,B9,ey1,60,heavy,120
d2,B10,ey1,120,heavy,120
d3,E12,ey2,240,medium,120
d4,A3,ey2,300,medium,120
d5,E27,ey1,360,heavy,120
d6,A19,ey2,660,medium,120
d7,201,ey2,720,medium,120
d8,F41,ey1,780,heavy,120
d9,E8,ey2,960,medium,120
d10,E4,ey2,1020,medium,120
d11,F40,ey2,1140,medium,120
d12,A2,ey1,1200,heavy,120
d13,F54,ey1,1320,heavy,120
d14,B7,ey1,1380,heavy,120
d15,E3,ey2,1500,medium,120
d16,B8,ey1,1620,jet,120
d17,E7,ey1,1740,heavy,120
d18,B4,ey2,1860,medium,120
d19,A1,ey1,1980,heavy,120
