a1,ex1,202,60,heavy,0
a2,ex1,E3,180,heavy,0
a3,ex2,B5,300,medium,0
a4,ex2,A1,420,medium,0
a5,ex2,F37,480,medium,0
a6,ex2,A15,600,medium,0
a7,ex2,A16,660,medium,0
a8,ex2,E1,780,medium,0
a9,ex1,A17,960,heavy,0
a10,ex2,B1,1020,medium,0
a11,ex2,E24,1200,medium,0
a12,ex2,F42,1440,medium,0
a13,ex2,201,1440,medium,0
a14,ex2,F36,1740,medium,0
a15,ex2,A19,1800,medium,0
a16,ex1,E5,1920,heavy,0
a17,ex2,A11,2040,medium,0
a18,ex2,B4,2160,medium,0
a19,ex1,E20,2280,heavy,0
a20,ex2,B9,2400,medium,0
a21,ex2,E4,2460,medium,0
a22,ex1,A3,2640,heavy,0
a23,ex1,F33,2820,heavy,0
a24,ex2,A2,2940,medium,0
a25,ex2,F40,3060,medium,0
a26,ex2,A20,3180,medium,0
a27,ex1,E8,3240,heavy,0
a28,ex2,F58,3360,medium,0
a29,ex1,F54,3480,jet,0
a30,ex1,A5,3600,jet,0
d1,A9,ey2,0,medium,120
d2,F56,ey1,240,heavy,120
d3,E26,ey1,300,heavy,120
d4,F32,ey2,600,medium,120
d5,200,ey2,660,medium,120
d6,A12,ey2,840,medium,120
d7,B8,ey1,1080,heavy,120
d8,B3,ey2,1260,medium,120
d9,A10,ey2,1500,medium,120
d10,A18,ey2,1740,medium,120
d11,B6,ey2,1800,medium,120
d12,E2,ey1,1920,heavy,120
d13,B7,ey1,1980,heavy,120
d14,F31,ey2,2100,medium,120
d15,B10,ey2,2160,medium,120
d16,E10,ey2,2280,medium,120
d17,E28,ey2,2820,medium,120
d18,B2,ey2,2880,medium,120
