a1,ex2,E26,60,medium,0
a2,ex1,B4,120,heavy,0
a3,ex1,A11,420,heavy,0
a4,ex2,E3,600,medium,0
a5,ex2,F56,720,medium,0
a6,ex2,E20,840,medium,0
a7,ex2,F50,960,medium,0
a8,ex1,A20,1140,heavy,0
a9,ex2,E6,1260,medium,0
a10,ex2,F30,1380,medium,0
a11,ex2,F36,1440,medium,0
a12,ex1,F41,1560,heavy,0
a13,ex2,A14,1620,medium,0
a14,ex1,A19,1680,heavy,0
a15,ex2,A1,1860,medium,0
a16,ex2,E2,1980,medium,0
a17,ex1,E11,2160,heavy,0
a18,ex2,A16,2520,medium,0
a19,ex1,E7,2640,heavy,0
a20,ex2,202,2640,medium,0
a21,ex2,F40,2760,medium,0
a22,ex1,A17,3120,heavy,0
a23,ex2,E1,3180,medium,0
a24,ex2,A13,3300,medium,0
a25,ex1,B1,3420,heavy,0
a26,ex2,B8,3540,medium,0
a27,ex2,B3,3600,medium,0
d1,E27,ey2,60,medium,120
d2,B5,ey2,120,medium,120
d3,A12,ey1,180,heavy,120
d4,F58,ey1,240,heavy,120
d5,A18,ey2,360,medium,120
d6,F32,ey2,420,medium,120
d7,B7,ey2,540,medium,120
d8,F35,ey1,600,jet,120
d9,E22,ey2,780,medium,120
d10,E28,ey1,900,heavy,120
d11,A5,ey1,960,heavy,120
d12,200,ey1,1020,heavy,120
d13,F59,ey1,1080,heavy,120
d14,203,ey2,1200,medium,120
d15,B6,ey1,1320,jet,120
d16,A9,ey2,1500,medium,120
d17,A3,ey1,1740,jet,120
d18,B2,ey1,1920,heavy,120
d19,B10,ey2,2040,medium,120
d20,B9,ey2,2760,medium,120
d21,A2,ey2,2880,medium,120
