a1,ex1,E3,60,heavy,0
a2,ex1,E20,180,heavy,0
a3,ex2,E1,180,medium,0
a4,ex2,A13,300,medium,0
a5,ex2,E2,420,medium,0
a6,ex2,B8,540,medium,0
a7,ex2,201,600,medium,0
a8,ex2,F32,660,medium,0
a9,ex2,F36,840,medium,0
a10,ex2,E6,900,medium,0
a11,ex2,202,960,medium,0
a12,ex2,A3,1080,medium,0
a13,ex1,F42,1200,heavy,0
a14,ex2,E22,1320,medium,0
a15,ex2,B5,1380,medium,0
a16,ex2,A11,1500,medium,0
a17,ex2,A16,1680,medium,0
a18,ex2,A12,1740,medium,0
a19,ex2,B6,1920,medium,0
a20,ex1,F59,2040,heavy,0
a21,ex2,F30,2340,medium,0
a22,ex2,A18,2580,medium,0
a23,ex2,A17,2640,medium,0
a24,ex2,F58,2760,medium,0
a25,ex2,E24,2880,medium,0
a26,ex2,B9,3000,medium,0
a27,ex2,F41,3120,medium,0
a28,ex1,B2,3180,jet,0
a29,ex2,B10,3360,medium,0
a30,ex2,A21,3480,medium,0
a31,ex1,E28,3600,heavy,0
d1,E4,ey1,0,heavy,120
d2,A2,ey1,120,heavy,120
d3,F56,ey2,300,medium,120
d4,A4,ey2,360,medium,120
d5,A19,ey2,420,medium,120
d6,B1,ey2,480,medium,120
d7,F37,ey1,720,heavy,120
d8,E11,ey1,780,heavy,120
d9,E26,ey2,1020,medium,120
d10,A5,ey2,1080,medium,120
d11,A1,ey1,1500,heavy,120
d12,B3,ey1,1620,heavy,120
d13,F33,ey2,2160,medium,120
d14,B4,ey2,2220,medium,120
d15,B7,ey2,2460,medium,120
d16,A15,ey2,2640,medium,120
d17,200,ey2,2700,medium,120
