a1,ex1,B5,60,jet,0
a2,ex1,F41,240,heavy,0
a3,ex2,A12,360,medium,0
a4,ex2,E24,480,medium,0
a5,ex1,E22,540,heavy,0
a6,ex1,E4,660,heavy,0
a7,ex1,200,720,heavy,0
a8,ex1,B9,840,heavy,0
a9,ex2,F42,1260,medium,0
a10,ex1,A14,1380,heavy,0
a11,ex2,E28,1680,medium,0
a12,ex1,F56,1800,heavy,0
a13,ex1,B7,1920,jet,0
a14,ex2,A19,2160,medium,0
a15,ex1,A9,2460,heavy,0
a16,ex1,F33,2880,heavy,0
a17,ex1,A5,3120,jet,0
a18,ex1,201,3240,heavy,0
a19,ex1,A15,3360,heavy,0
a20,ex2,F30,3540,medium,0
d1,F36,ey1,300,heavy,120
d2,E5,ey1,420,heavy,120
d3,A2,ey2,540,medium,120
d4,E10,ey2,600,medium,120
d5,F35,ey1,900,heavy,120
d6,B4,ey1,1320,heavy,120
d7,F37,ey2,1440,medium,120
d8,A4,ey2,1500,medium,120
d9,B2,ey1,1620,heavy,120
d10,E20,ey2,1800,medium,120
d11,F58,ey1,2220,heavy,120
d12,A10,ey2,2340,medium,120
d13,A11,ey2,2460,medium,120
d14,B3,ey1,2520,heavy,120
d15,E3,ey2,2700,medium,120
d16,F54,ey1,2940,heavy,120
d17,A21,ey2,3180,medium,120
d18,A1,ey2,3300,medium,120
d19,A16,ey1,3360,heavy,120
d20,A18,ey2,3480,medium,120
