a1,ex2,F59,0,medium,0
a2,ex2,F32,60,medium,0
a3,ex2,F36,180,medium,0
a4,ex2,B6,240,medium,0
a5,ex2,A21,360,medium,0
a6,ex2,F52,420,medium,0
a7,ex1,B7,480,heavy,0
a8,ex1,A10,960,jet,0
a9,ex1,A18,1080,heavy,0
a10,ex1,A12,1200,heavy,0
a11,ex2,A13,1320,medium,0
a12,ex2,A16,1440,medium,0
a13,ex2,A14,1500,medium,0
a14,ex2,F56,1620,medium,0
a15,ex1,A15,1680,heavy,0
a16,ex2,B5,1740,medium,0
a17,ex1,E22,1860,heavy,0
a18,ex2,A19,1980,medium,0
a19,ex2,F42,2100,medium,0
a20,ex2,A3,2220,medium,0
a21,ex2,E20,2340,medium,0
a22,ex1,E11,2400,heavy,0
a23,ex1,B3,2520,heavy,0
a24,ex2,F37,2640,medium,0
a25,ex2,E2,2820,medium,0
a26,ex1,B2,3000,jet,0
a27,ex2,E7,3060,medium,0
a28,ex2,F33,3180,medium,0
a29,ex2,E5,3300,medium,0
a30,ex2,E3,3420,medium,0
a31,ex1,F60,3600,heavy,0
d1,B4,ey1,120,heavy,120
d2,201,ey1,240,heavy,120
d3,E1,ey2,660,medium,120
d4,E28,ey1,1080,heavy,120
d5,E27,ey2,1200,medium,120
d6,F31,ey2,1260,medium,120
d7,A9,ey2,1380,medium,120
d8,203,ey2,1500,medium,120
d9,B9,ey2,1560,medium,120
d10,B1,ey1,1800,heavy,120
d11,E26,ey2,2340,medium,120
d12,A2,ey1,2400,heavy,120
d13,202,ey2,2580,medium,120
d14,A5,ey2,2640,medium,120
d15,B8,ey2,2700,medium,120
d16,A1,ey2,2820,medium,120
d17,B10,ey2,2940,medium,120
