a1,ex1,A16,120,heavy,0
a2,ex1,A9,420,heavy,0
a3,ex1,200,480,heavy,0
a4,ex1,A1,660,heavy,0
a5,ex1,F42,780,heavy,0
a6,ex1,A14,900,heavy,0
a7,ex1,F58,1080,heavy,0
a8,ex2,B8,1140,medium,0
a9,ex1,F60,1200,heavy,0
a10,ex1,F31,1320,jet,0
a11,ex1,E26,1500,heavy,0
a12,ex1,A11,1620,heavy,0
a13,ex1,F34,1980,heavy,0
a14,ex2,B3,2340,medium,0
a15,ex1,A5,2820,jet,0
a16,ex1,B1,3060,heavy,0
a17,ex1,A13,3240,heavy,0
a18,ex2,A21,3360,medium,0
a19,ex1,E8,3480,heavy,0
d1,F40,ey2,60,medium,120
d2,E4,ey1,180,heavy,120
d3,E28,ey1,300,heavy,120
d4,E3,ey1,360,heavy,120
d5,A20,ey1,420,heavy,120
d6,F56,ey1,600,heavy,120
d7,202,ey2,720,medium,120
d8,F35,ey2,780,medium,120
d9,E24,ey1,900,heavy,120
d10,A17,ey2,960,medium,120
d11,B6,ey1,1200,heavy,120
d12,E6,ey1,1260,heavy,120
d13,A3,ey1,1380,heavy,120
d14,E1,ey2,1500,medium,120
d15,A10,ey2,1680,medium,120
d16,F32,ey2,1800,medium,120
d17,F30,ey2,1920,medium,120
d18,F37,ey2,2160,medium,120
d19,B9,ey2,2280,medium,120
d20,B4,ey2,2400,medium,120
d21,E11,ey2,2460,medium,120
d22,A2,ey2,2640,medium,120
d23,A19,ey1,2700,heavy,120
d24,E12,ey2,2760,medium,120
d25,203,ey1,2940,heavy,120
d26,B2,ey2,3000,medium,120
d27,B10,ey1,3060,heavy,120
d28,B7,ey2,3300,medium,120
d29,B5,ey2,3420,medium,120
