a1,ex2,F40,120,medium,0
a2,ex1,B8,360,heavy,0
a3,ex1,B4,480,heavy,0
a4,ex2,E24,600,medium,0
a5,ex1,A11,780,heavy,0
a6,ex1,B9,1080,heavy,0
a7,ex1,B5,1320,jet,0
a8,ex1,F33,1560,heavy,0
a9,ex1,E12,1740,heavy,0
a10,ex1,A10,1860,jet,0
a11,ex1,B7,2040,jet,0
a12,ex1,E20,2220,heavy,0
a13,ex1,A12,2400,heavy,0
a14,ex2,F36,2400,medium,0
a15,ex2,A16,2580,medium,0
a16,ex2,E1,2820,medium,0
a17,ex1,F60,3000,heavy,0
a18,ex1,E2,3240,heavy,0
a19,ex1,B10,3480,heavy,0
d1,E8,ey1,120,heavy,120
d2,E7,ey2,240,medium,120
d3,A4,ey1,300,heavy,120
d4,F42,ey1,420,heavy,120
d5,F34,ey2,540,medium,120
d6,F52,ey2,660,medium,120
d7,A18,ey1,960,heavy,120
d8,F56,ey2,1080,medium,120
d9,F30,ey2,1140,medium,120
d10,A20,ey1,1260,heavy,120
d11,E26,ey2,1380,medium,120
d12,A15,ey2,1500,medium,120
d13,A17,ey2,1560,medium,120
d14,E27,ey2,1680,medium,120
d15,A1,ey1,1800,heavy,120
d16,A19,ey2,1920,medium,120
d17,F58,ey2,2160,medium,120
d18,200,ey2,2220,medium,120
d19,A3,ey2,2460,medium,120
d20,A9,ey1,2640,heavy,120
d21,B2,ey2,2880,medium,120
d22,E3,ey2,3060,medium,120
d23,B6,ey1,3360,heavy,120
d24,E6,ey1,3540,heavy,120
