a1,ex1,A2,0,heavy,0
a2,ex2,A18,120,medium,0
a3,ex2,E2,240,medium,0
a4,ex2,B5,360,medium,0
a5,ex2,203,480,medium,0
a6,ex2,F37,540,medium,0
a7,ex2,F52,660,medium,0
a8,ex1,E24,780,heavy,0
a9,ex2,F40,960,medium,0
a10,ex1,B6,1080,heavy,0
a11,ex1,A20,1200,heavy,0
a12,ex2,A5,1320,medium,0
a13,ex2,E8,1440,medium,0
a14,ex1,201,1620,heavy,0
a15,ex2,200,1740,medium,0
a16,ex2,E10,1860,medium,0
a17,ex2,B3,1980,medium,0
a18,ex2,B2,2100,medium,0
a19,ex2,A17,2280,medium,0
a20,ex2,E26,2940,medium,0
a21,ex1,F32,3060,heavy,0
a22,ex2,F36,3180,medium,0
a23,ex1,E3,3300,heavy,0
a24,ex2,F58,3420,medium,0
a25,ex1,A13,3480,heavy,0
a26,ex2,F35,3600,medium,0
d1,E20,ey2,0,medium,120
d2,F31,ey1,120,heavy,120
d3,F59,ey1,180,heavy,120
d4,E4,ey2,300,medium,120
d5,B4,ey1,540,heavy,120
d6,B7,ey1,660,jet,120
d7,F30,ey2,840,medium,120
d8,F54,ey2,1020,medium,120
d9,B8,ey2,1080,medium,120
d10,E27,ey2,1200,medium,120
d11,A4,ey1,1320,jet,120
d12,E6,ey1,1500,jet,120
d13,A16,ey2,1800,medium,120
d14,A11,ey1,1920,heavy,120
d15,A3,ey1,1980,heavy,120
d16,A15,ey1,2100,heavy,120
d17,A12,ey2,2220,medium,120
d18,A1,ey1,2280,heavy,120
d19,B1,ey1,2460,heavy,120
d20,B10,ey2,2580,medium,120
d21,A19,ey2,2700,medium,120
d22,B9,ey2,2760,medium,120
