a1,ex1,E26,300,heavy,0
a2,ex1,E8,360,heavy,0
a3,ex1,A13,600,heavy,0
a4,ex1,B7,1140,heavy,0
a5,ex2,B9,1320,medium,0
a6,ex1,A5,1560,jet,0
a7,ex1,B8,1920,heavy,0
a8,ex2,A12,2100,medium,0
a9,ex1,A4,2340,jet,0
a10,ex1,A20,3060,heavy,0
a11,ex1,F41,3180,heavy,0
a12,ex1,F42,3300,heavy,0
a13,ex1,A15,3420,heavy,0
a14,ex1,A21,3540,heavy,0
d1,A9,ey2,60,medium,120
d2,E20,ey2,360,medium,120
d3,F33,ey1,540,heavy,120
d4,200,ey1,600,heavy,120
d5,F60,ey1,720,heavy,120
d6,A14,ey1,780,heavy,120
d7,F32,ey2,900,medium,120
d8,B10,ey2,1020,medium,120
d9,B3,ey1,1440,heavy,120
d10,E10,ey2,1560,medium,120
d11,B4,ey2,1680,medium,120
d12,E6,ey2,1740,medium,120
d13,F50,ey1,1800,heavy,120
d14,E5,ey2,1920,medium,120
d15,E27,ey2,2400,medium,120
d16,E1,ey1,2520,heavy,120
d17,202,ey2,2580,medium,120
d18,E28,ey2,2640,medium,120
d19,B1,ey2,2760,medium,120
d20,A17,ey1,2880,heavy,120
d21,F30,ey2,3000,medium,120
d22,E3,ey2,3000,medium,120
d23,F58,ey2,3120,medium,120
d24,B6,ey2,3240,medium,120
d25,201,ey2,3360,medium,120
d26,F34,ey1,3420,heavy,120
d27,A1,ey2,3540,medium,120
