a1,ex2,A17,60,medium,0
a2,ex1,F58,180,heavy,0
a3,ex2,F33,240,medium,0
a4,ex2,E1,360,medium,0
a5,ex1,F30,480,heavy,0
a6,ex2,F52,660,medium,0
a7,ex1,F50,720,heavy,0
a8,ex2,F42,900,medium,0
a9,ex2,F35,960,medium,0
a10,ex2,A9,1080,medium,0
a11,ex2,F34,1200,medium,0
a12,ex1,E7,1320,heavy,0
a13,ex1,E26,1380,heavy,0
a14,ex2,B6,1560,medium,0
a15,ex2,A15,1920,medium,0
a16,ex2,E10,2220,medium,0
a17,ex2,E20,2340,medium,0
a18,ex1,F31,2460,heavy,0
a19,ex2,E6,2520,medium,0
a20,ex1,A12,2640,heavy,0
a21,ex1,A10,2700,heavy,0
a22,ex1,E11,2940,heavy,0
a23,ex1,A5,3000,heavy,0
a24,ex2,A2,3060,medium,0
a25,ex2,B2,3180,medium,0
a26,ex2,A16,3360,medium,0
a27,ex1,A3,3480,heavy,0
a28,ex2,200,3540,medium,0
d1,F54,ey1,0,heavy,120
d2,B3,ey1,60,heavy,120
d3,202,ey1,360,heavy,120
d4,F59,ey2,480,medium,120
d5,203,ey2,600,medium,120
d6,A21,ey2,660,medium,120
d7,A20,ey2,780,medium,120
d8,A11,ey1,840,jet,120
d9,B4,ey1,1020,heavy,120
d10,E24,ey1,1140,heavy,120
d11,B1,ey2,1260,medium,120
d12,E28,ey1,1380,jet,120
d13,A1,ey1,1560,heavy,120
d14,E5,ey1,1620,heavy,120
d15,A19,ey2,1740,medium,120
d16,B8,ey2,1980,medium,120
d17,B9,ey1,2040,jet,120
d18,B5,ey2,2280,medium,120
d19,B7,ey1,2340,heavy,120
d20,B10,ey1,2580,heavy,120
