a1,ex1,F58,60,heavy,0
a2,ex1,A14,180,heavy,0
a3,ex1,F36,300,heavy,0
a4,ex1,F41,540,heavy,0
a5,ex1,B1,900,heavy,0
a6,ex1,B6,1200,heavy,0
a7,ex2,B8,1320,medium,0
a8,ex1,B7,1560,jet,0
a9,ex2,A11,2520,medium,0
a10,ex1,A2,2700,jet,0
a11,ex1,E27,2880,heavy,0
a12,ex2,F30,3180,medium,0
a13,ex1,F40,3240,heavy,0
a14,ex2,F37,3540,medium,0
d1,E4,ey1,0,heavy,120
d2,E1,ey2,60,medium,120
d3,A12,ey1,360,heavy,120
d4,F34,ey2,660,medium,120
d5,E6,ey2,720,medium,120
d6,B4,ey2,780,medium,120
d7,F31,ey2,840,medium,120
d8,E11,ey2,960,medium,120
d9,B9,ey1,1560,heavy,120
d10,E5,ey2,1680,medium,120
d11,F54,ey2,1800,medium,120
d12,E8,ey2,1860,medium,120
d13,A20,ey2,1980,medium,120
d14,B5,ey2,2040,medium,120
d15,A15,ey2,2100,medium,120
d16,200,ey2,2220,medium,120
d17,F35,ey2,2280,medium,120
d18,A3,ey1,2400,heavy,120
d19,E20,ey2,2520,medium,120
d20,A21,ey2,2640,medium,120
d21,F56,ey1,2760,heavy,120
d22,A19,ey2,2880,medium,120
d23,A1,ey1,2940,heavy,120
d24,201,ey2,3060,medium,120
d25,A16,ey1,3180,heavy,120
d26,A4,ey2,3300,medium,120
