a1,ex2,A18,60,medium,0
a2,ex1,B8,180,heavy,0
a3,ex2,E4,360,medium,0
a4,ex2,E27,480,medium,0
a5,ex2,E1,600,medium,0
a6,ex2,E7,660,medium,0
a7,ex2,F37,840,medium,0
a8,ex2,F35,900,medium,0
a9,ex1,B9,1020,heavy,0
a10,ex2,E2,1140,medium,0
a11,ex2,A16,1260,medium,0
a12,ex1,F41,1440,heavy,0
a13,ex2,A9,1560,medium,0
a14,ex1,B7,1620,jet,0
a15,ex2,B10,1740,medium,0
a16,ex2,F30,1920,medium,0
a17,ex2,F50,2400,medium,0
a18,ex1,E20,2580,heavy,0
a19,ex1,B2,2700,jet,0
a20,ex2,F58,2880,medium,0
a21,ex2,A14,3000,medium,0
a22,ex1,A20,3060,heavy,0
a23,ex1,E12,3180,heavy,0
a24,ex2,F32,3240,medium,0
a25,ex2,201,3540,medium,0
d1,A11,ey2,0,medium,120
d2,F54,ey1,60,heavy,120
d3,F59,ey1,180,heavy,120
d4,A19,ey1,240,heavy,120
d5,A5,ey1,360,heavy,120
d6,A17,ey1,480,heavy,120
d7,E22,ey2,960,medium,120
d8,E6,ey2,1020,medium,120
d9,B6,ey2,1080,medium,120
d10,E26,ey1,1320,heavy,120
d11,A1,ey1,1440,heavy,120
d12,A13,ey2,1680,medium,120
d13,B4,ey1,1740,heavy,120
d14,E28,ey2,1860,medium,120
d15,A4,ey2,2040,medium,120
d16,200,ey2,2160,medium,120
d17,202,ey1,2520,heavy,120
d18,F36,ey2,2700,medium,120
d19,B5,ey2,2820,medium,120
d20,A10,ey1,2940,heavy,120
d21,B3,ey1,3240,heavy,120
d22,B1,ey1,3360,heavy,120
d23,A2,ey2,3420,medium,120
