a1,ex1,F56,60,heavy,0
a2,ex1,F33,240,heavy,0
a3,ex1,A14,420,heavy,0
a4,ex1,F35,540,heavy,0
a5,ex1,F40,660,heavy,0
a6,ex1,B9,840,heavy,0
a7,ex2,B8,1020,medium,0
a8,ex1,A5,1200,jet,0
a9,ex1,A10,1560,jet,0
a10,ex1,E20,1680,heavy,0
a11,ex1,E11,1860,jet,0
a12,ex2,A16,2100,medium,0
a13,ex1,F54,2580,heavy,0
a14,ex1,E10,3060,heavy,0
a15,ex2,F30,3240,medium,0
a16,ex1,B1,3480,heavy,0
d1,E3,ey1,180,heavy,120
d2,F41,ey1,300,heavy,120
d3,202,ey2,420,medium,120
d4,E28,ey1,540,heavy,120
d5,E6,ey1,1020,heavy,120
d6,F37,ey1,1080,heavy,120
d7,F31,ey2,1260,medium,120
d8,E4,ey2,1320,medium,120
d9,A21,ey2,1440,medium,120
d10,B6,ey1,1500,heavy,120
d11,B2,ey2,1620,medium,120
d12,F58,ey2,1740,medium,120
d13,203,ey2,1980,medium,120
d14,E2,ey2,2040,medium,120
d15,A4,ey1,2100,heavy,120
d16,A20,ey2,2220,medium,120
d17,B5,ey2,2340,medium,120
d18,A13,ey1,2640,heavy,120
d19,F34,ey1,2700,heavy,120
d20,E24,ey1,2820,heavy,120
d21,A2,ey2,2940,medium,120
d22,B10,ey2,3000,medium,120
d23,200,ey2,3120,medium,120
d24,A9,ey2,3240,medium,120
d25,A12,ey2,3300,medium,120
d26,B3,ey2,3420,medium,120
d27,E26,ey1,3540,heavy,120
